19, 39
20, 2
4, 8
4, 7
8, 5
10, 8
12, 2
14, 25
10, 2
13, 12
14, 5
2, 1
19, 79
15, 5
14, 5
2, 1
10, 8
10, 2
14, 5
2, 1
14, 5
2, 1
10, 2
18, 49
24, 12
12, 2
20, 49
20, 2
20, 7
7, 11
3, 10
12, 35
20, 2
16, 12
14, 7
8, 26
15, 15
14, 2
2, 1
21, 89
6, 23
9, 44
2, 3
6, 7
10, 4
15, 6
12, 14
8, 18
6, 2
10, 7
17, 65
20, 7
7, 30
20, 2
8, 7
20, 7
6, 7
20, 2
16, 12
14, 7
14, 2
11, 12
6, 7
10, 4
4, 8
13, 44
12, 2
7, 2
24, 11
18, 5
15, 15
14, 7
14, 2
11, 5
2, 1
18, 12
14, 2
14, 7
18, 4
18, 6
8, 26
11, 5
15, 51
2, 1
14, 2
7, 2
11, 32
20, 8
8, 2
18, 5
12, 32
14, 7
13, 10
14, 2
15, 6
12, 14
14, 7
14, 2
14, 7
18, 4
18, 6
15, 5
2, 1
11, 7
15, 5
2, 1
2, 1
11, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
11, 10
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
15, 5
2, 1
4, 8
11, 2
7, 29
8, 1
8, 5
10, 2
14, 50
6, 1
8, 2
15, 12
6, 1
8, 5
10, 2
6, 1
8, 2
8, 2
6, 1
8, 2
8, 2
8, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
8, 10
4, 8
12, 5
7, 29
8, 1
8, 5
12, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 5
8, 32
8, 7
12, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
16, 12
14, 7
15, 6
12, 14
14, 2
2, 3
6, 7
10, 4
8, 18
6, 2
7, 30
10, 7
17, 65
8, 7
20, 7
6, 7
20, 2
20, 7
11, 12
16, 12
20, 2
14, 7
14, 2
6, 7
10, 4
4, 8
13, 44
7, 2
12, 2
24, 11
18, 5
14, 7
14, 2
11, 5
2, 1
15, 15
18, 12
14, 2
14, 7
18, 4
18, 6
11, 5
2, 1
7, 2
11, 32
8, 26
15, 51
14, 2
8, 2
12, 32
20, 8
18, 5
14, 7
14, 2
14, 7
13, 10
14, 2
14, 7
18, 4
18, 6
15, 6
12, 14
15, 5
2, 1
11, 7
15, 5
2, 1
2, 1
11, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
4, 8
7, 29
8, 1
8, 5
11, 10
10, 2
6, 1
8, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
15, 5
2, 1
8, 2
11, 2
14, 50
15, 12
4, 8
8, 2
7, 29
8, 2
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 10
8, 2
12, 5
4, 8
7, 29
8, 1
8, 5
12, 5
10, 2
6, 1
8, 2
8, 32
6, 1
8, 5
10, 5
8, 7
12, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
32, 7
32, 2
32, 7
36, 5
2, 1
28, 12
16, 34
6, 2
31, 64
32, 7
36, 5
2, 1
32, 2
32, 7
32, 2
16, 18
6, 2
10, 7
14, 4
10, 26
12, 23
15, 19
12, 23
20, 11
30, 5
24, 17
8, 26
16, 19
12, 18
14, 12
16, 5
14, 7
14, 2
14, 5
2, 1
26, 7
14, 5
2, 1
12, 7
12, 2
14, 5
2, 1
14, 5
16, 34
2, 1
2, 1
31, 68
30, 8
26, 2
32, 2
10, 2
42, 9
14, 5
2, 1
14, 5
2, 1
32, 7
10, 2
18, 49
12, 2
20, 49
24, 2
7, 11
3, 10
32, 2
16, 34
2, 1
31, 67
30, 15
8, 23
11, 18
32, 2
42, 15
32, 7
28, 12
2, 1
12, 23
15, 19
32, 2
24, 2
32, 7
36, 5
2, 1
16, 19
31, 19
12, 18
16, 34
2, 1
31, 64
32, 2
28, 7
32, 7
14, 12
16, 5
14, 7
28, 2
15, 66
14, 2
14, 5
2, 1
32, 2
32, 7
14, 5
36, 5
2, 1
2, 1
32, 2
12, 7
32, 7
40, 82
12, 2
14, 5
2, 1
14, 5
2, 1
10, 2
14, 5
2, 1
14, 5
2, 1
10, 2
18, 49
12, 2
20, 49
23, 40
7, 11
3, 10
32, 2
2, 1
24, 7
24, 2
8, 23
11, 18
2, 1
24, 2
20, 2
2, 1
20, 2
24, 5
24, 5
2, 1
20, 7
24, 5
2, 1
2, 1
20, 2
12, 23
15, 19
20, 7
20, 2
20, 2
16, 19
20, 7
12, 18
19, 6
16, 14
20, 2
19, 6
16, 21
8, 14
16, 20
19, 39
5, 5
4, 8
4, 7
8, 5
8, 15
6, 2
16, 20
2, 1
15, 48
14, 17
14, 12
12, 7
19, 79
20, 12
10, 8
16, 2
14, 25
16, 2
10, 2
16, 7
13, 12
16, 2
8, 7
12, 4
15, 5
12, 2
8, 18
6, 3
15, 51
10, 8
14, 5
2, 1
14, 5
2, 1
24, 12
10, 2
2, 3
18, 5
14, 5
2, 1
20, 2
14, 5
2, 1
10, 2
20, 7
18, 49
12, 2
20, 49
20, 2
16, 12
14, 7
14, 2
8, 26
7, 11
2, 3
6, 7
10, 4
21, 89
3, 10
8, 18
6, 2
10, 7
17, 65
12, 35
15, 15
2, 1
6, 23
15, 6
12, 14
9, 44
20, 7
16, 12
20, 2
14, 7
14, 2
20, 7
6, 7
10, 4
7, 30
4, 8
8, 7
13, 44
20, 2
12, 2
6, 7
24, 11
18, 5
14, 7
11, 12
14, 2
18, 12
7, 2
14, 2
14, 7
18, 4
18, 6
15, 15
8, 26
15, 51
14, 2
20, 8
18, 5
11, 5
2, 1
14, 7
14, 2
14, 7
11, 5
2, 1
14, 2
7, 2
14, 7
11, 32
18, 4
18, 6
13, 10
8, 2
12, 32
15, 6
12, 14
15, 5
2, 1
11, 7
15, 5
2, 1
2, 1
11, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
11, 10
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
15, 5
2, 1
8, 2
11, 2
6, 1
8, 5
10, 2
6, 1
8, 2
14, 50
6, 1
8, 2
15, 12
8, 2
8, 2
8, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
8, 10
10, 5
12, 2
6, 1
10, 2
6, 1
8, 5
12, 5
10, 2
6, 1
8, 2
6, 1
8, 2
12, 5
8, 2
4, 8
8, 32
7, 29
8, 1
8, 7
8, 5
12, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
32, 7
28, 7
15, 66
14, 12
16, 5
14, 7
28, 2
14, 2
32, 2
14, 5
2, 1
32, 7
36, 5
2, 1
14, 5
2, 1
32, 2
32, 7
12, 7
40, 82
12, 2
14, 5
2, 1
14, 5
2, 1
10, 2
23, 40
14, 5
2, 1
14, 5
2, 1
10, 2
18, 49
12, 2
20, 49
7, 11
3, 10
32, 2
2, 1
24, 7
24, 2
8, 23
11, 18
2, 1
24, 2
20, 2
2, 1
20, 2
24, 5
24, 5
2, 1
20, 7
24, 5
2, 1
2, 1
20, 2
12, 23
15, 19
20, 7
19, 6
16, 14
20, 2
19, 6
16, 21
20, 2
16, 19
20, 7
19, 39
12, 18
20, 2
4, 8
4, 7
8, 5
10, 8
14, 25
8, 14
16, 20
10, 2
5, 5
13, 12
8, 15
6, 2
16, 20
2, 1
15, 48
14, 17
15, 5
19, 79
14, 12
12, 7
20, 12
10, 8
16, 2
16, 2
16, 7
16, 2
8, 7
12, 4
8, 18
6, 3
15, 51
12, 2
14, 5
2, 1
24, 12
14, 5
2, 1
2, 3
18, 5
20, 2
10, 2
20, 7
14, 5
2, 1
20, 2
14, 5
2, 1
16, 12
10, 2
18, 49
14, 7
14, 2
8, 26
15, 15
2, 1
2, 3
21, 89
6, 7
10, 4
12, 2
20, 49
8, 18
15, 6
6, 2
12, 14
10, 7
17, 65
7, 11
3, 10
12, 35
20, 7
6, 23
9, 44
16, 12
14, 7
14, 2
20, 2
6, 7
10, 4
20, 7
4, 8
13, 44
12, 2
24, 11
18, 5
20, 2
7, 30
14, 7
8, 7
14, 2
6, 7
18, 12
15, 15
11, 12
14, 2
14, 7
18, 4
18, 6
7, 2
8, 26
15, 51
14, 2
20, 8
18, 5
14, 7
14, 2
11, 5
2, 1
14, 7
13, 10
14, 2
14, 7
18, 4
18, 6
15, 6
12, 14
11, 5
2, 1
7, 2
11, 32
15, 5
2, 1
11, 7
8, 2
15, 5
12, 32
2, 1
2, 1
11, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
11, 10
8, 2
4, 8
15, 5
2, 1
7, 29
11, 2
8, 1
8, 5
14, 50
15, 12
10, 2
8, 2
6, 1
8, 2
8, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 5
8, 10
12, 2
6, 1
10, 2
6, 1
8, 5
12, 5
10, 2
6, 1
8, 2
6, 1
8, 2
12, 5
8, 2
8, 32
8, 7
12, 5
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
108, 12
2, 1
24, 5
2, 1
20, 2
104, 2
104, 2
108, 5
108, 5
114, 11
2, 1
2, 1
108, 12
106, 7
24, 5
2, 1
20, 2
24, 5
2, 1
20, 2
24, 5
106, 2
2, 1
104, 2
24, 5
108, 12
2, 1
14, 8
14, 76
19, 65
23, 37
11, 8
11, 58
8, 8
20, 7
8, 40
5, 8
5, 22
20, 2
8, 14
2, 1
17, 112
22, 12
14, 2
14, 2
2, 1
14, 2
8, 18
2, 1
104, 2
2, 1
19, 79
10, 49
104, 2
108, 5
108, 5
114, 11
14, 39
2, 1
2, 1
108, 12
2, 1
20, 12
22, 5
23, 87
104, 2
2, 1
104, 2
20, 7
104, 7
20, 2
104, 2
2, 1
104, 2
104, 7
104, 2
2, 1
72, 8
24, 40
2, 1
43, 59
18, 7
73, 79
72, 27
28, 12
2, 1
72, 8
18, 2
24, 2
16, 2
9, 23
5, 22
8, 7
12, 5
78, 12
80, 5
80, 5
2, 1
2, 1
74, 2
28, 12
2, 1
2, 1
24, 2
35, 56
78, 12
74, 2
2, 1
78, 12
2, 1
32, 7
32, 2
40, 88
74, 2
74, 2
78, 5
2, 1
78, 5
2, 1
2, 1
24, 7
24, 2
2, 1
24, 2
20, 2
2, 1
20, 7
24, 5
2, 1
2, 1
24, 12
2, 1
20, 2
20, 2
78, 12
2, 1
25, 79
74, 2
74, 7
78, 5
2, 1
2, 1
20, 7
74, 2
84, 11
20, 2
2, 1
20, 7
2, 1
74, 2
20, 2
20, 2
24, 5
84, 11
20, 7
2, 1
74, 2
20, 2
20, 2
74, 7
24, 5
20, 7
20, 2
4, 8
19, 79
74, 2
2, 1
74, 2
74, 7
24, 12
74, 2
2, 1
26, 5
42, 14
2, 1
44, 7
48, 5
50, 5
2, 1
2, 1
44, 2
20, 2
54, 12
2, 1
44, 2
54, 12
2, 1
44, 2
44, 7
24, 12
20, 2
2, 1
20, 7
44, 2
44, 2
20, 2
44, 7
44, 2
24, 12
12, 30
23, 87
24, 38
2, 1
43, 49
44, 2
44, 7
44, 2
24, 18
14, 7
18, 4
4, 8
4, 7
8, 5
10, 22
12, 23
24, 14
32, 46
8, 6
16, 33
31, 68
36, 12
2, 1
32, 2
32, 2
46, 12
32, 7
32, 2
16, 33
31, 67
30, 15
36, 12
2, 1
32, 2
32, 2
46, 18
25, 171
32, 7
32, 2
32, 7
36, 5
2, 1
16, 33
31, 64
36, 12
32, 2
32, 7
36, 5
2, 1
32, 2
32, 7
32, 2
16, 33
2, 1
27, 117
28, 12
24, 2
2, 1
28, 12
28, 12
24, 2
2, 1
24, 2
6, 2
10, 7
14, 4
10, 26
12, 23
20, 11
32, 22
8, 26
24, 2
2, 1
2, 1
16, 34
2, 1
31, 68
30, 8
32, 2
42, 9
32, 7
32, 2
8, 23
11, 18
16, 34
2, 1
31, 67
30, 15
28, 12
32, 2
2, 1
42, 15
32, 7
32, 2
32, 7
36, 5
2, 1
24, 2
16, 34
6, 2
31, 64
32, 7
36, 5
2, 1
32, 2
32, 7
32, 2
16, 18
6, 2
10, 7
14, 4
10, 26
12, 23
20, 11
24, 17
8, 26
12, 23
15, 19
28, 12
16, 19
12, 18
14, 12
16, 5
14, 7
30, 5
14, 2
16, 34
2, 1
31, 68
30, 8
14, 5
2, 1
32, 2
14, 5
2, 1
42, 9
12, 7
32, 7
12, 2
14, 5
2, 1
14, 5
2, 1
32, 2
10, 2
14, 5
2, 1
14, 5
2, 1
10, 2
26, 7
18, 49
12, 2
20, 49
7, 11
3, 10
26, 2
8, 23
11, 18
24, 2
16, 34
2, 1
31, 67
30, 15
32, 2
12, 23
15, 19
42, 15
32, 7
16, 19
12, 18
28, 12
2, 1
32, 2
14, 12
16, 5
14, 7
32, 7
36, 5
2, 1
24, 2
8, 46
4, 6
9, 20
2, 12
14, 2
31, 19
14, 5
2, 1
16, 34
2, 1
14, 5
2, 1
31, 64
15, 66
32, 2
12, 7
32, 7
28, 7
12, 2
28, 2
14, 5
2, 1
14, 5
2, 1
32, 2
32, 7
36, 5
2, 1
10, 2
32, 2
14, 5
2, 1
32, 7
14, 5
2, 1
10, 2
18, 49
12, 2
20, 49
40, 82
7, 11
3, 10
23, 40
8, 23
11, 18
32, 2
2, 1
24, 7
24, 2
2, 1
24, 2
12, 23
20, 2
2, 1
15, 19
20, 2
24, 5
16, 19
12, 18
24, 5
2, 1
20, 7
24, 5
2, 1
2, 1
20, 2
19, 6
16, 14
20, 7
19, 6
16, 21
14, 12
12, 7
19, 39
20, 2
20, 2
20, 7
8, 14
16, 20
5, 5
20, 2
10, 8
8, 15
6, 2
14, 25
16, 20
10, 2
2, 1
15, 48
13, 12
4, 8
14, 17
4, 7
8, 5
12, 2
15, 5
14, 5
2, 1
20, 12
16, 2
10, 8
16, 2
14, 5
2, 1
16, 7
19, 79
16, 2
8, 7
12, 4
10, 2
8, 18
6, 3
15, 51
14, 5
2, 1
14, 5
2, 1
10, 2
18, 49
12, 2
20, 49
2, 3
24, 12
18, 5
7, 11
3, 10
12, 35
20, 2
20, 7
16, 12
14, 7
20, 2
6, 23
14, 2
9, 44
2, 3
6, 7
10, 4
8, 26
21, 89
8, 18
6, 2
10, 7
17, 65
15, 15
2, 1
15, 6
7, 30
12, 14
8, 7
6, 7
20, 7
16, 12
20, 2
14, 7
14, 2
20, 7
6, 7
10, 4
11, 12
4, 8
13, 44
12, 2
20, 2
24, 11
18, 5
14, 7
14, 2
7, 2
18, 12
14, 2
14, 7
18, 4
18, 6
15, 15
11, 5
2, 1
8, 26
15, 51
14, 2
20, 8
18, 5
14, 7
11, 5
2, 1
14, 2
7, 2
14, 7
14, 2
11, 32
14, 7
18, 4
18, 6
8, 2
12, 32
13, 10
15, 6
12, 14
15, 5
2, 1
11, 7
15, 5
2, 1
2, 1
11, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
11, 10
8, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
15, 5
2, 1
11, 2
8, 2
14, 50
15, 12
8, 2
8, 2
4, 8
7, 29
8, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 5
10, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
8, 10
6, 1
8, 2
6, 1
8, 2
8, 2
12, 5
12, 5
4, 8
7, 29
8, 1
8, 32
8, 5
8, 7
10, 2
12, 5
6, 1
8, 2
6, 1
8, 5
10, 5
12, 2
6, 1
10, 2
6, 1
8, 5
10, 2
6, 1
8, 2
6, 1
8, 2
8, 2
43, 87
43, 80
43, 117
43, 87
43, 80
103, 86
103, 79
73, 86
73, 79
105, 101
19, 49
19, 91
103, 86
103, 79
17, 92
31, 97
23, 65
73, 86
19, 65
19, 49
73, 79
19, 56
43, 87
19, 59
43, 80
19, 49
43, 142
31, 87
15, 64
31, 80
31, 117
31, 87
31, 80
31, 117
13, 55
31, 87
11, 53
25, 103
31, 80
13, 55
31, 115
11, 53
31, 117
27, 94
23, 65
19, 56
19, 59
11, 40
19, 49
13, 61
19, 65
19, 49
13, 61
13, 61
12, 79
13, 61
13, 58
10, 64
7, 47
13, 61
19, 49
13, 61
13, 61
12, 79
13, 61
13, 58
10, 64
7, 47
31, 117
13, 55
25, 103
11, 53
31, 87
